Bill ID,Customer ID,Bill Date,Bill Amount,Previous Bill Amt,Payment Receivied,Bill Meter,Previous Meter,Usage,BTU Factor,Therms,Price Per Therm,Consumption Charge,Service Charge,Pass Through Charges,Taxes
11346,946,2019-07-15,115.63,160.68,2019-08-04,141857,141728,129,1.032,133,0.582,77,5.16,28.49,4.98
11347,946,2019-08-15,7.51,115.63,2019-08-31,141866,141857,9,1.032,9,0.582,5,0.34,1.85,0.32
11348,946,2019-09-15,135.15,7.51,2019-09-27,142016,141866,150,1.032,155,0.582,90,6.03,33.3,5.82
11349,946,2019-10-15,64.57,135.15,2019-10-31,142088,142016,72,1.032,74,0.582,43,2.88,15.91,2.78
11350,946,2019-11-15,593.15,64.57,2019-11-16,142746,142088,658,1.032,679,0.582,395,26.46,146.15,25.54
11351,946,2019-12-15,633.7,593.15,2019-12-18,143449,142746,703,1.032,725,0.582,422,28.27,156.14,27.29
11352,946,2020-01-15,497.05,633.7,2020-01-18,143999,143449,550,1.032,568,0.582,331,22.18,122.47,21.4
11353,947,2019-02-15,668.25,735.08,2019-02-20,327920,327180,740,1.032,764,0.582,445,29.82,164.65,28.78
11354,947,2019-03-15,64.57,668.25,2019-03-17,327992,327920,72,1.032,74,0.582,43,2.88,15.91,2.78
11355,947,2019-04-15,96.11,64.57,2019-05-05,328099,327992,107,1.032,110,0.582,64,4.29,23.68,4.14
11356,947,2019-05-15,178.69,96.11,2019-05-25,328297,328099,198,1.032,204,0.582,119,7.97,44.03,7.69
11357,947,2019-06-15,109.62,178.69,2019-06-30,328418,328297,121,1.032,125,0.582,73,4.89,27.01,4.72
11358,947,2019-07-15,40.55,109.62,2019-07-27,328463,328418,45,1.032,46,0.582,27,1.81,9.99,1.75
11359,947,2019-08-15,4.5,40.55,2019-08-16,328468,328463,5,1.032,5,0.582,3,0.2,1.11,0.19
11360,947,2019-09-15,151.67,4.5,2019-09-29,328636,328468,168,1.032,173,0.582,101,6.77,37.37,6.53
11361,947,2019-10-15,163.68,151.67,2019-10-22,328818,328636,182,1.032,188,0.582,109,7.3,40.33,7.05
11362,947,2019-11-15,686.26,163.68,2019-12-03,329579,328818,761,1.032,785,0.582,457,30.62,169.09,29.55
11363,947,2019-12-15,599.16,686.26,2019-12-17,330243,329579,664,1.032,685,0.582,399,26.73,147.63,25.8
11364,947,2020-01-15,624.69,599.16,2020-02-01,330936,330243,693,1.032,715,0.582,416,27.87,153.92,26.9
11365,948,2019-02-15,148.66,163.53,2019-02-20,9321,9156,165,1.032,170,0.582,99,6.63,36.63,6.4
11366,948,2019-03-15,79.59,148.66,2019-03-26,9409,9321,88,1.032,91,0.582,53,3.55,19.61,3.43
11367,948,2019-04-15,105.12,79.59,2019-04-28,9525,9409,116,1.032,120,0.582,70,4.69,25.9,4.53
11368,948,2019-05-15,157.68,105.12,2019-05-26,9699,9525,174,1.032,180,0.582,105,7.04,38.85,6.79
11369,948,2019-06-15,51.06,157.68,2019-06-17,9756,9699,57,1.032,59,0.582,34,2.28,12.58,2.2
11370,948,2019-07-15,120.13,51.06,2019-07-27,9889,9756,133,1.032,137,0.582,80,5.36,29.6,5.17
11371,948,2019-08-15,46.55,120.13,2019-08-24,9940,9889,51,1.032,53,0.582,31,2.08,11.47,2
11372,948,2019-09-15,108.12,46.55,2019-10-02,10060,9940,120,1.032,124,0.582,72,4.82,26.64,4.66
11373,948,2019-10-15,102.12,108.12,2019-10-29,10173,10060,113,1.032,117,0.582,68,4.56,25.16,4.4
11374,948,2019-11-15,130.65,102.12,2019-12-04,10318,10173,145,1.032,150,0.582,87,5.83,32.19,5.63
11375,948,2019-12-15,207.23,130.65,2019-12-28,10548,10318,230,1.032,237,0.582,138,9.25,51.06,8.92
11376,948,2020-01-15,45.05,207.23,2020-01-25,10597,10548,49,1.032,51,0.582,30,2.01,11.1,1.94
11377,949,2019-02-15,731.31,804.44,2019-02-21,47025,46215,810,1.032,836,0.582,487,32.63,180.19,31.49
11378,949,2019-03-15,33.03,731.31,2019-03-19,47062,47025,37,1.032,38,0.582,22,1.47,8.14,1.42
11379,949,2019-04-15,33.03,33.03,2019-04-22,47098,47062,36,1.032,37,0.582,22,1.47,8.14,1.42
11380,949,2019-05-15,163.68,33.03,2019-05-27,47280,47098,182,1.032,188,0.582,109,7.3,40.33,7.05
11381,949,2019-06-15,135.15,163.68,2019-06-29,47430,47280,150,1.032,155,0.582,90,6.03,33.3,5.82
11382,949,2019-07-15,57.07,135.15,2019-07-19,47493,47430,63,1.032,65,0.582,38,2.55,14.06,2.46
11383,949,2019-08-15,171.19,57.07,2019-09-03,47683,47493,190,1.032,196,0.582,114,7.64,42.18,7.37
11384,949,2019-09-15,45.05,171.19,2019-09-18,47732,47683,49,1.032,51,0.582,30,2.01,11.1,1.94
11385,949,2019-10-15,102.12,45.05,2019-10-22,47845,47732,113,1.032,117,0.582,68,4.56,25.16,4.4
11386,949,2019-11-15,806.4,102.12,2019-11-21,48739,47845,894,1.032,923,0.582,537,35.98,198.69,34.73
11387,949,2019-12-15,755.34,806.4,2019-12-15,49577,48739,838,1.032,865,0.582,503,33.7,186.11,32.53
11388,949,2020-01-15,771.86,755.34,2020-02-03,50433,49577,856,1.032,883,0.582,514,34.44,190.18,33.24
11389,950,2019-02-15,638.21,702.03,2019-02-19,559194,558486,708,1.032,731,0.582,425,28.48,157.25,27.48
11390,950,2019-03-15,76.59,638.21,2019-04-04,559278,559194,84,1.032,87,0.582,51,3.42,18.87,3.3
11391,950,2019-04-15,6.01,76.59,2019-05-04,559285,559278,7,1.032,7,0.582,4,0.27,1.48,0.26
11392,950,2019-05-15,135.15,6.01,2019-05-17,559434,559285,149,1.032,154,0.582,90,6.03,33.3,5.82
11393,950,2019-06-15,40.55,135.15,2019-06-18,559479,559434,45,1.032,46,0.582,27,1.81,9.99,1.75
11394,950,2019-07-15,159.17,40.55,2019-07-25,559655,559479,176,1.032,182,0.582,106,7.1,39.22,6.85
11395,950,2019-08-15,63.07,159.17,2019-09-03,559725,559655,70,1.032,72,0.582,42,2.81,15.54,2.72
11396,950,2019-09-15,159.17,63.07,2019-09-29,559901,559725,176,1.032,182,0.582,106,7.1,39.22,6.85
11397,950,2019-10-15,168.18,159.17,2019-10-27,560087,559901,186,1.032,192,0.582,112,7.5,41.44,7.24
11398,950,2019-11-15,665.24,168.18,2019-12-04,560824,560087,737,1.032,761,0.582,443,29.68,163.91,28.65
11399,950,2019-12-15,735.82,665.24,2019-12-16,561640,560824,816,1.032,842,0.582,490,32.83,181.3,31.69
11400,950,2020-01-15,600.67,735.82,2020-01-20,562307,561640,667,1.032,688,0.582,400,26.8,148,25.87
11401,951,2019-02-15,397.95,437.74,2019-03-03,52521,52080,441,1.032,455,0.582,265,17.76,98.05,17.14
11402,951,2019-03-15,66.08,397.95,2019-03-18,52594,52521,73,1.032,75,0.582,44,2.95,16.28,2.85
11403,951,2019-04-15,1.5,66.08,2019-04-18,52595,52594,1,1.032,1,0.582,1,0.07,0.37,0.06
11404,951,2019-05-15,39.04,1.5,2019-05-29,52638,52595,43,1.032,44,0.582,26,1.74,9.62,1.68
11405,951,2019-06-15,84.09,39.04,2019-06-22,52732,52638,94,1.032,97,0.582,56,3.75,20.72,3.62
11406,951,2019-07-15,93.1,84.09,2019-07-25,52835,52732,103,1.032,106,0.582,62,4.15,22.94,4.01
11407,951,2019-08-15,21.03,93.1,2019-08-28,52858,52835,23,1.032,24,0.582,14,0.94,5.18,0.91
11408,951,2019-09-15,160.68,21.03,2019-10-05,53036,52858,178,1.032,184,0.582,107,7.17,39.59,6.92
11409,951,2019-10-15,132.15,160.68,2019-10-16,53182,53036,146,1.032,151,0.582,88,5.9,32.56,5.69
11410,951,2019-11-15,486.54,132.15,2019-11-18,53721,53182,539,1.032,556,0.582,324,21.71,119.88,20.95
11411,951,2019-12-15,512.07,486.54,2019-12-26,54289,53721,568,1.032,586,0.582,341,22.85,126.17,22.05
11412,951,2020-01-15,485.04,512.07,2020-01-15,54827,54289,538,1.032,555,0.582,323,21.64,119.51,20.89
11413,952,2019-02-15,198.22,218.04,2019-02-27,41034,40815,219,1.032,226,0.582,132,8.84,48.84,8.54
11414,952,2019-03-15,51.06,198.22,2019-03-24,41091,41034,57,1.032,59,0.582,34,2.28,12.58,2.2
11415,952,2019-04-15,7.51,51.06,2019-04-16,41099,41091,8,1.032,8,0.582,5,0.34,1.85,0.32
11416,952,2019-05-15,76.59,7.51,2019-05-29,41184,41099,85,1.032,88,0.582,51,3.42,18.87,3.3
11417,952,2019-06-15,24.02,76.59,2019-06-16,41210,41184,26,1.032,27,0.582,16,1.07,5.92,1.03
11418,952,2019-07-15,147.17,24.02,2019-07-26,41373,41210,163,1.032,168,0.582,98,6.57,36.26,6.34
11419,952,2019-08-15,127.65,147.17,2019-08-23,41514,41373,141,1.032,146,0.582,85,5.7,31.45,5.5
11420,952,2019-09-15,108.12,127.65,2019-09-17,41634,41514,120,1.032,124,0.582,72,4.82,26.64,4.66
11421,952,2019-10-15,30.03,108.12,2019-10-15,41667,41634,33,1.032,34,0.582,20,1.34,7.4,1.29
11422,952,2019-11-15,135.15,30.03,2019-12-04,41816,41667,149,1.032,154,0.582,90,6.03,33.3,5.82
11423,952,2019-12-15,102.12,135.15,2020-01-04,41929,41816,113,1.032,117,0.582,68,4.56,25.16,4.4
11424,952,2020-01-15,63.07,102.12,2020-01-24,41999,41929,70,1.032,72,0.582,42,2.81,15.54,2.72
11425,953,2019-02-15,898,987.8,2019-02-19,285046,284050,996,1.032,1028,0.582,598,40.07,221.26,38.67
11426,953,2019-03-15,81.09,898,2019-03-31,285136,285046,90,1.032,93,0.582,54,3.62,19.98,3.49
11427,953,2019-04-15,108.12,81.09,2019-05-01,285256,285136,120,1.032,124,0.582,72,4.82,26.64,4.66
11428,953,2019-05-15,153.17,108.12,2019-05-26,285427,285256,171,1.032,176,0.582,102,6.83,37.74,6.6
11429,953,2019-06-15,166.69,153.17,2019-07-02,285611,285427,184,1.032,190,0.582,111,7.44,41.07,7.18
11430,953,2019-07-15,147.17,166.69,2019-07-24,285774,285611,163,1.032,168,0.582,98,6.57,36.26,6.34
11431,953,2019-08-15,0,147.17,2019-08-21,285774,285774,0,1.032,0,0.582,0,0,0,0
11432,953,2019-09-15,123.13,0,2019-09-23,285911,285774,137,1.032,141,0.582,82,5.49,30.34,5.3
11433,953,2019-10-15,39.04,123.13,2019-10-31,285954,285911,43,1.032,44,0.582,26,1.74,9.62,1.68
11434,953,2019-11-15,1031.64,39.04,2019-11-27,287098,285954,1144,1.032,1181,0.582,687,46.03,254.19,44.42
11435,953,2019-12-15,893.49,1031.64,2019-12-30,288089,287098,991,1.032,1023,0.582,595,39.86,220.15,38.48
11436,953,2020-01-15,973.08,893.49,2020-01-22,289168,288089,1079,1.032,1114,0.582,648,43.42,239.76,41.9
11437,954,2019-02-15,145.66,160.23,2019-02-23,13061,12900,161,1.032,166,0.582,97,6.5,35.89,6.27
11438,954,2019-03-15,87.1,145.66,2019-03-22,13157,13061,96,1.032,99,0.582,58,3.89,21.46,3.75
11439,954,2019-04-15,21.03,87.1,2019-04-17,13180,13157,23,1.032,24,0.582,14,0.94,5.18,0.91
11440,954,2019-05-15,46.55,21.03,2019-05-31,13232,13180,52,1.032,54,0.582,31,2.08,11.47,2
11441,954,2019-06-15,118.63,46.55,2019-06-20,13364,13232,132,1.032,136,0.582,79,5.29,29.23,5.11
11442,954,2019-07-15,175.7,118.63,2019-07-30,13559,13364,195,1.032,201,0.582,117,7.84,43.29,7.57
11443,954,2019-08-15,88.6,175.7,2019-08-30,13658,13559,99,1.032,102,0.582,59,3.95,21.83,3.82
11444,954,2019-09-15,169.69,88.6,2019-09-26,13847,13658,189,1.032,195,0.582,113,7.57,41.81,7.31
11445,954,2019-10-15,109.62,169.69,2019-11-03,13968,13847,121,1.032,125,0.582,73,4.89,27.01,4.72
11446,954,2019-11-15,55.56,109.62,2019-11-16,14030,13968,62,1.032,64,0.582,37,2.48,13.69,2.39
11447,954,2019-12-15,136.65,55.56,2019-12-16,14181,14030,151,1.032,156,0.582,91,6.1,33.67,5.88
11448,954,2020-01-15,33.03,136.65,2020-01-15,14217,14181,36,1.032,37,0.582,22,1.47,8.14,1.42
11449,955,2019-02-15,620.19,682.21,2019-03-05,92204,91516,688,1.032,710,0.582,413,27.67,152.81,26.71
11450,955,2019-03-15,109.62,620.19,2019-03-21,92325,92204,121,1.032,125,0.582,73,4.89,27.01,4.72
11451,955,2019-04-15,7.51,109.62,2019-05-03,92334,92325,9,1.032,9,0.582,5,0.34,1.85,0.32
11452,955,2019-05-15,39.04,7.51,2019-05-26,92377,92334,43,1.032,44,0.582,26,1.74,9.62,1.68
11453,955,2019-06-15,36.04,39.04,2019-06-18,92417,92377,40,1.032,41,0.582,24,1.61,8.88,1.55
11454,955,2019-07-15,129.14,36.04,2019-07-24,92559,92417,142,1.032,147,0.582,86,5.76,31.82,5.56
11455,955,2019-08-15,132.15,129.14,2019-08-22,92706,92559,147,1.032,152,0.582,88,5.9,32.56,5.69
11456,955,2019-09-15,69.07,132.15,2019-09-26,92783,92706,77,1.032,79,0.582,46,3.08,17.02,2.97
11457,955,2019-10-15,79.59,69.07,2019-10-24,92871,92783,88,1.032,91,0.582,53,3.55,19.61,3.43
11458,955,2019-11-15,573.63,79.59,2019-12-02,93507,92871,636,1.032,656,0.582,382,25.59,141.34,24.7
11459,955,2019-12-15,542.1,573.63,2019-12-27,94109,93507,602,1.032,621,0.582,361,24.19,133.57,23.34
11460,955,2020-01-15,597.67,542.1,2020-01-31,94772,94109,663,1.032,684,0.582,398,26.67,147.26,25.74
11461,956,2019-02-15,638.21,702.03,2019-03-02,297696,296989,707,1.032,730,0.582,425,28.48,157.25,27.48
11462,956,2019-03-15,70.58,638.21,2019-03-18,297774,297696,78,1.032,80,0.582,47,3.15,17.39,3.04
11463,956,2019-04-15,81.09,70.58,2019-04-26,297864,297774,90,1.032,93,0.582,54,3.62,19.98,3.49
11464,956,2019-05-15,88.6,81.09,2019-06-04,297962,297864,98,1.032,101,0.582,59,3.95,21.83,3.82
11465,956,2019-06-15,127.65,88.6,2019-06-27,298103,297962,141,1.032,146,0.582,85,5.7,31.45,5.5
11466,956,2019-07-15,177.2,127.65,2019-07-26,298299,298103,196,1.032,202,0.582,118,7.91,43.66,7.63
11467,956,2019-08-15,171.19,177.2,2019-08-29,298489,298299,190,1.032,196,0.582,114,7.64,42.18,7.37
11468,956,2019-09-15,123.13,171.19,2019-09-24,298626,298489,137,1.032,141,0.582,82,5.49,30.34,5.3
11469,956,2019-10-15,130.65,123.13,2019-10-29,298771,298626,145,1.032,150,0.582,87,5.83,32.19,5.63
11470,956,2019-11-15,597.67,130.65,2019-12-02,299434,298771,663,1.032,684,0.582,398,26.67,147.26,25.74
11471,956,2019-12-15,636.71,597.67,2019-12-17,300139,299434,705,1.032,728,0.582,424,28.41,156.88,27.42
11472,956,2020-01-15,569.13,636.71,2020-01-22,300771,300139,632,1.032,652,0.582,379,25.39,140.23,24.51
11473,957,2019-02-15,840.93,925.02,2019-03-06,277251,276318,933,1.032,963,0.582,560,37.52,207.2,36.21
11474,957,2019-03-15,157.68,840.93,2019-03-21,277425,277251,174,1.032,180,0.582,105,7.04,38.85,6.79
11475,957,2019-04-15,57.07,157.68,2019-04-21,277488,277425,63,1.032,65,0.582,38,2.55,14.06,2.46
11476,957,2019-05-15,114.12,57.07,2019-05-21,277615,277488,127,1.032,131,0.582,76,5.09,28.12,4.91
11477,957,2019-06-15,177.2,114.12,2019-06-20,277812,277615,197,1.032,203,0.582,118,7.91,43.66,7.63
11478,957,2019-07-15,177.2,177.2,2019-08-02,278008,277812,196,1.032,202,0.582,118,7.91,43.66,7.63
11479,957,2019-08-15,177.2,177.2,2019-08-27,278204,278008,196,1.032,202,0.582,118,7.91,43.66,7.63
11480,957,2019-09-15,108.12,177.2,2019-09-16,278324,278204,120,1.032,124,0.582,72,4.82,26.64,4.66
11481,957,2019-10-15,103.61,108.12,2019-10-18,278439,278324,115,1.032,119,0.582,69,4.62,25.53,4.46
11482,957,2019-11-15,716.3,103.61,2019-11-17,279233,278439,794,1.032,819,0.582,477,31.96,176.49,30.85
11483,957,2019-12-15,761.35,716.3,2019-12-31,280077,279233,844,1.032,871,0.582,507,33.97,187.59,32.79
11484,957,2020-01-15,848.45,761.35,2020-01-29,281017,280077,940,1.032,970,0.582,565,37.86,209.05,36.54
11485,958,2019-02-15,498.55,548.4,2019-02-17,231532,230979,553,1.032,571,0.582,332,22.24,122.84,21.47
11486,958,2019-03-15,49.55,498.55,2019-03-16,231586,231532,54,1.032,56,0.582,33,2.21,12.21,2.13
11487,958,2019-04-15,162.18,49.55,2019-04-19,231765,231586,179,1.032,185,0.582,108,7.24,39.96,6.98
11488,958,2019-05-15,78.08,162.18,2019-05-29,231851,231765,86,1.032,89,0.582,52,3.48,19.24,3.36
11489,958,2019-06-15,118.63,78.08,2019-06-30,231982,231851,131,1.032,135,0.582,79,5.29,29.23,5.11
11490,958,2019-07-15,174.19,118.63,2019-08-01,232176,231982,194,1.032,200,0.582,116,7.77,42.92,7.5
11491,958,2019-08-15,162.18,174.19,2019-08-23,232356,232176,180,1.032,186,0.582,108,7.24,39.96,6.98
11492,958,2019-09-15,142.65,162.18,2019-09-23,232514,232356,158,1.032,163,0.582,95,6.36,35.15,6.14
11493,958,2019-10-15,163.68,142.65,2019-11-02,232696,232514,182,1.032,188,0.582,109,7.3,40.33,7.05
11494,958,2019-11-15,424.97,163.68,2019-11-21,233167,232696,471,1.032,486,0.582,283,18.96,104.71,18.3
11495,958,2019-12-15,494.04,424.97,2019-12-23,233714,233167,547,1.032,565,0.582,329,22.04,121.73,21.27
11496,958,2020-01-15,453.5,494.04,2020-01-27,234217,233714,503,1.032,519,0.582,302,20.23,111.74,19.53
11497,959,2019-02-15,184.7,203.17,2019-03-01,69779,69574,205,1.032,212,0.582,123,8.24,45.51,7.95
11498,959,2019-03-15,121.64,184.7,2019-03-19,69914,69779,135,1.032,139,0.582,81,5.43,29.97,5.24
11499,959,2019-04-15,162.18,121.64,2019-05-03,70093,69914,179,1.032,185,0.582,108,7.24,39.96,6.98
11500,959,2019-05-15,30.03,162.18,2019-06-01,70127,70093,34,1.032,35,0.582,20,1.34,7.4,1.29
11501,959,2019-06-15,79.59,30.03,2019-06-17,70215,70127,88,1.032,91,0.582,53,3.55,19.61,3.43
11502,959,2019-07-15,129.14,79.59,2019-08-04,70358,70215,143,1.032,148,0.582,86,5.76,31.82,5.56
11503,959,2019-08-15,15.02,129.14,2019-09-01,70374,70358,16,1.032,17,0.582,10,0.67,3.7,0.65
11504,959,2019-09-15,15.02,15.02,2019-09-22,70390,70374,16,1.032,17,0.582,10,0.67,3.7,0.65
11505,959,2019-10-15,163.68,15.02,2019-10-30,70572,70390,182,1.032,188,0.582,109,7.3,40.33,7.05
11506,959,2019-11-15,120.13,163.68,2019-12-04,70705,70572,133,1.032,137,0.582,80,5.36,29.6,5.17
11507,959,2019-12-15,205.73,120.13,2019-12-26,70933,70705,228,1.032,235,0.582,137,9.18,50.69,8.86
11508,959,2020-01-15,150.17,205.73,2020-01-30,71099,70933,166,1.032,171,0.582,100,6.7,37,6.47
11509,960,2019-02-15,558.62,614.48,2019-02-25,366062,365442,620,1.032,640,0.582,372,24.92,137.64,24.06
11510,960,2019-03-15,63.07,558.62,2019-04-03,366132,366062,70,1.032,72,0.582,42,2.81,15.54,2.72
11511,960,2019-04-15,43.55,63.07,2019-05-03,366180,366132,48,1.032,50,0.582,29,1.94,10.73,1.88
11512,960,2019-05-15,150.17,43.55,2019-05-28,366346,366180,166,1.032,171,0.582,100,6.7,37,6.47
11513,960,2019-06-15,165.18,150.17,2019-07-04,366529,366346,183,1.032,189,0.582,110,7.37,40.7,7.11
11514,960,2019-07-15,39.04,165.18,2019-07-24,366572,366529,43,1.032,44,0.582,26,1.74,9.62,1.68
11515,960,2019-08-15,88.6,39.04,2019-08-28,366671,366572,99,1.032,102,0.582,59,3.95,21.83,3.82
11516,960,2019-09-15,60.07,88.6,2019-10-04,366737,366671,66,1.032,68,0.582,40,2.68,14.8,2.59
11517,960,2019-10-15,84.09,60.07,2019-11-01,366831,366737,94,1.032,97,0.582,56,3.75,20.72,3.62
11518,960,2019-11-15,603.67,84.09,2019-11-25,367501,366831,670,1.032,691,0.582,402,26.93,148.74,26
11519,960,2019-12-15,542.1,603.67,2019-12-24,368102,367501,601,1.032,620,0.582,361,24.19,133.57,23.34
11520,960,2020-01-15,584.14,542.1,2020-01-24,368749,368102,647,1.032,668,0.582,389,26.06,143.93,25.15
11521,961,2019-02-15,717.8,789.58,2019-03-04,195641,194845,796,1.032,821,0.582,478,32.03,176.86,30.91
11522,961,2019-03-15,108.12,717.8,2019-03-31,195761,195641,120,1.032,124,0.582,72,4.82,26.64,4.66
11523,961,2019-04-15,126.14,108.12,2019-05-03,195901,195761,140,1.032,144,0.582,84,5.63,31.08,5.43
11524,961,2019-05-15,111.13,126.14,2019-05-17,196025,195901,124,1.032,128,0.582,74,4.96,27.38,4.79
11525,961,2019-06-15,63.07,111.13,2019-06-21,196095,196025,70,1.032,72,0.582,42,2.81,15.54,2.72
11526,961,2019-07-15,99.11,63.07,2019-08-01,196205,196095,110,1.032,114,0.582,66,4.42,24.42,4.27
11527,961,2019-08-15,82.59,99.11,2019-08-20,196297,196205,92,1.032,95,0.582,55,3.68,20.35,3.56
11528,961,2019-09-15,36.04,82.59,2019-10-01,196338,196297,41,1.032,42,0.582,24,1.61,8.88,1.55
11529,961,2019-10-15,93.1,36.04,2019-10-18,196441,196338,103,1.032,106,0.582,62,4.15,22.94,4.01
11530,961,2019-11-15,620.19,93.1,2019-11-30,197128,196441,687,1.032,709,0.582,413,27.67,152.81,26.71
11531,961,2019-12-15,660.73,620.19,2019-12-19,197861,197128,733,1.032,756,0.582,440,29.48,162.8,28.45
11532,961,2020-01-15,746.33,660.73,2020-01-27,198689,197861,828,1.032,854,0.582,497,33.3,183.89,32.14
11533,962,2019-02-15,593.15,652.46,2019-02-21,32018,31360,658,1.032,679,0.582,395,26.46,146.15,25.54
11534,962,2019-03-15,49.55,593.15,2019-03-26,32072,32018,54,1.032,56,0.582,33,2.21,12.21,2.13
11535,962,2019-04-15,132.15,49.55,2019-04-22,32219,32072,147,1.032,152,0.582,88,5.9,32.56,5.69
11536,962,2019-05-15,94.6,132.15,2019-05-19,32325,32219,106,1.032,109,0.582,63,4.22,23.31,4.07
11537,962,2019-06-15,120.13,94.6,2019-06-21,32459,32325,134,1.032,138,0.582,80,5.36,29.6,5.17
11538,962,2019-07-15,9.01,120.13,2019-08-02,32469,32459,10,1.032,10,0.582,6,0.4,2.22,0.39
11539,962,2019-08-15,46.55,9.01,2019-09-04,32521,32469,52,1.032,54,0.582,31,2.08,11.47,2
11540,962,2019-09-15,114.12,46.55,2019-09-28,32647,32521,126,1.032,130,0.582,76,5.09,28.12,4.91
11541,962,2019-10-15,162.18,114.12,2019-10-19,32826,32647,179,1.032,185,0.582,108,7.24,39.96,6.98
11542,962,2019-11-15,665.24,162.18,2019-11-15,33564,32826,738,1.032,762,0.582,443,29.68,163.91,28.65
11543,962,2019-12-15,542.1,665.24,2019-12-25,34166,33564,602,1.032,621,0.582,361,24.19,133.57,23.34
11544,962,2020-01-15,630.7,542.1,2020-02-03,34865,34166,699,1.032,721,0.582,420,28.14,155.4,27.16
11545,963,2019-02-15,603.67,664.04,2019-02-22,85465,84796,669,1.032,690,0.582,402,26.93,148.74,26
11546,963,2019-03-15,73.58,603.67,2019-03-16,85547,85465,82,1.032,85,0.582,49,3.28,18.13,3.17
11547,963,2019-04-15,34.54,73.58,2019-04-18,85585,85547,38,1.032,39,0.582,23,1.54,8.51,1.49
11548,963,2019-05-15,141.16,34.54,2019-05-20,85741,85585,156,1.032,161,0.582,94,6.3,34.78,6.08
11549,963,2019-06-15,90.1,141.16,2019-06-27,85841,85741,100,1.032,103,0.582,60,4.02,22.2,3.88
11550,963,2019-07-15,37.55,90.1,2019-07-30,85883,85841,42,1.032,43,0.582,25,1.68,9.25,1.62
11551,963,2019-08-15,43.55,37.55,2019-08-29,85931,85883,48,1.032,50,0.582,29,1.94,10.73,1.88
11552,963,2019-09-15,138.15,43.55,2019-09-26,86084,85931,153,1.032,158,0.582,92,6.16,34.04,5.95
11553,963,2019-10-15,24.02,138.15,2019-10-17,86110,86084,26,1.032,27,0.582,16,1.07,5.92,1.03
11554,963,2019-11-15,620.19,24.02,2019-12-03,86798,86110,688,1.032,710,0.582,413,27.67,152.81,26.71
11555,963,2019-12-15,462.52,620.19,2020-01-04,87311,86798,513,1.032,529,0.582,308,20.64,113.96,19.92
11556,963,2020-01-15,521.08,462.52,2020-01-20,87889,87311,578,1.032,596,0.582,347,23.25,128.39,22.44
11557,964,2019-02-15,503.05,553.36,2019-03-03,233491,232934,557,1.032,575,0.582,335,22.44,123.95,21.66
11558,964,2019-03-15,120.13,503.05,2019-04-02,233624,233491,133,1.032,137,0.582,80,5.36,29.6,5.17
11559,964,2019-04-15,151.67,120.13,2019-04-17,233792,233624,168,1.032,173,0.582,101,6.77,37.37,6.53
11560,964,2019-05-15,63.07,151.67,2019-06-03,233862,233792,70,1.032,72,0.582,42,2.81,15.54,2.72
11561,964,2019-06-15,163.68,63.07,2019-07-04,234044,233862,182,1.032,188,0.582,109,7.3,40.33,7.05
11562,964,2019-07-15,174.19,163.68,2019-07-20,234238,234044,194,1.032,200,0.582,116,7.77,42.92,7.5
11563,964,2019-08-15,61.57,174.19,2019-08-24,234306,234238,68,1.032,70,0.582,41,2.75,15.17,2.65
11564,964,2019-09-15,115.63,61.57,2019-09-16,234435,234306,129,1.032,133,0.582,77,5.16,28.49,4.98
11565,964,2019-10-15,69.07,115.63,2019-10-28,234512,234435,77,1.032,79,0.582,46,3.08,17.02,2.97
11566,964,2019-11-15,524.08,69.07,2019-11-22,235093,234512,581,1.032,600,0.582,349,23.38,129.13,22.57
11567,964,2019-12-15,405.45,524.08,2020-01-01,235543,235093,450,1.032,464,0.582,270,18.09,99.9,17.46
11568,964,2020-01-15,461.01,405.45,2020-02-03,236054,235543,511,1.032,527,0.582,307,20.57,113.59,19.85
11569,965,2019-02-15,737.32,811.05,2019-02-23,289465,288648,817,1.032,843,0.582,491,32.9,181.67,31.75
